locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_09150,R7A2020_09150,0,1873017,1873604,-1,21,0.00598802395209581,588,3,hypothetical protein
R7A2020_09175,R7A2020_09175,0,1877352,1879175,-1,176,0.00644745325596389,1824,10,RNA-directed DNA polymerase
R7A2020_09275,R7A2020_09275,0,1897179,1898021,-1,162,0.00697350069735007,843,5,tetratricopeptide repeat protein
R7A2020_10450,R7A2020_10450,0,2146569,2146946,-1,36,0.00619195046439629,378,2,flagellar export protein FliJ
R7A2020_10485,R7A2020_10485,0,2152607,2152951,-1,17,0.00680272108843537,345,2,winged helix-turn-helix transcriptional regulator
R7A2020_10770,R7A2020_10770,0,2212301,2213563,1,261,0.00558659217877095,1263,6,CCA tRNA nucleotidyltransferase
R7A2020_10900,ychF,0,2234592,2235695,-1,168,0.00638977635782748,1104,6,redox-regulated ATPase YchF
R7A2020_11255,R7A2020_11255,0,2299478,2299642,1,6,0.00709219858156028,165,1,hypothetical protein
R7A2020_12120,R7A2020_12120,0,2476649,2477149,-1,272,0.00704225352112676,501,3,DUF1036 domain-containing protein
R7A2020_12240,tssB,0,2508909,2509445,-1,58,0.00655021834061135,537,3,type VI secretion system contractile sheath small subunit
R7A2020_12435,R7A2020_12435,0,2552260,2554269,-1,220,0.00643651258045641,2010,11,AAA family ATPase
R7A2020_12550,R7A2020_12550,0,2580650,2581042,1,8,0.00597014925373134,393,2,VOC family protein
R7A2020_12660,R7A2020_12660,0,2598824,2599201,-1,83,0.00619195046439629,378,2,SnoaL-like domain-containing protein
R7A2020_12945,R7A2020_12945,0,2643831,2644232,-1,182,0.00584795321637427,402,2,type II toxin-antitoxin system HicB family antitoxin
R7A2020_13115,R7A2020_13115,0,2673540,2673734,1,6,0.00598802395209581,195,1,hypothetical protein
R7A2020_13520,R7A2020_13520,0,2755899,2756075,1,4,0.00657894736842105,177,1,hypothetical protein
R7A2020_15045,metF,0,3062962,3063879,1,383,0.00639386189258312,918,5,methylenetetrahydrofolate reductase [NAD(P)H]
R7A2020_15920,R7A2020_15920,0,3247156,3248430,1,325,0.00552995391705069,1275,6,NADH-quinone oxidoreductase subunit E
R7A2020_16365,R7A2020_16365,0,3343047,3343232,-1,4,0.00628930817610063,186,1,hypothetical protein
R7A2020_17060,yajC,0,3490319,3490660,1,43,0.00687285223367698,342,2,preprotein translocase subunit YajC
R7A2020_17145,R7A2020_17145,0,3506125,3506505,1,35,0.00617283950617284,381,2,cytochrome c family protein
R7A2020_17790,R7A2020_17790,0,3654089,3655462,1,638,0.00598802395209581,1374,7,glutamate--tRNA ligase
R7A2020_18275,plsY,0,3759333,3759920,-1,54,0.00598802395209581,588,3,glycerol-3-phosphate 1-O-acyltransferase PlsY
R7A2020_18300,R7A2020_18300,0,3764731,3765090,1,17,0.0065359477124183,360,2,hypothetical protein
R7A2020_18415,rpsB,0,3784261,3785043,1,508,0.00600600600600601,783,4,30S ribosomal protein S2
R7A2020_19445,crcB,0,4006463,4006837,-1,58,0.00625,375,2,fluoride efflux transporter CrcB
R7A2020_19490,rpsM,0,4015643,4016011,-1,47,0.00634920634920635,369,2,30S ribosomal protein S13
R7A2020_20520,R7A2020_20520,0,4191937,4192101,-1,42,0.00709219858156028,165,1,hypothetical protein
R7A2020_20820,R7A2020_20820,0,4250979,4251182,-1,3,0.00574712643678161,204,1,hypothetical protein
R7A2020_20855,R7A2020_20855,0,4256272,4257282,1,48,0.00697674418604651,1011,6,hypothetical protein
R7A2020_20860,R7A2020_20860,0,4257565,4258803,-1,460,0.00663507109004739,1239,7,type II toxin-antitoxin system HipA family toxin
R7A2020_20865,R7A2020_20865,0,4258820,4260460,-1,183,0.00573476702508961,1641,8,recombinase family protein
R7A2020_20875,R7A2020_20875,0,4261990,4263186,1,247,0.00588812561334642,1197,6,SAVED domain-containing protein
R7A2020_20920,hxsC,0,4271253,4272413,-1,119,0.00709219858156028,1161,7,His-Xaa-Ser system radical SAM maturase HxsC
R7A2020_20925,hxsB,0,4272415,4273872,-1,241,0.0064464141821112,1458,8,His-Xaa-Ser system radical SAM maturase HxsB
R7A2020_20930,R7A2020_20930,0,4274611,4276290,-1,179,0.00700280112044818,1680,10,RecQ family ATP-dependent DNA helicase
R7A2020_20950,R7A2020_20950,0,4279246,4280112,-1,86,0.00677506775067751,867,5,hypothetical protein
R7A2020_21510,R7A2020_21510,0,4383425,4383610,-1,6,0.00628930817610063,186,1,hypothetical protein
R7A2020_21600,guaB,0,4402764,4404266,-1,112,0.00704225352112676,1503,9,IMP dehydrogenase
R7A2020_22220,R7A2020_22220,0,4537540,4537704,-1,38,0.00709219858156028,165,1,hypothetical protein
R7A2020_22310,R7A2020_22310,0,4550014,4551381,1,178,0.00601374570446735,1368,7,tyrosine-protein kinase family protein
R7A2020_22520,R7A2020_22520,0,4588322,4588525,1,4,0.00574712643678161,204,1,hypothetical protein
R7A2020_22685,R7A2020_22685,0,4614224,4614433,1,122,0.00558659217877095,210,1,hypothetical protein
R7A2020_22710,R7A2020_22710,0,4618676,4619182,1,61,0.00694444444444444,507,3,flagellar FlbD family protein
R7A2020_22885,R7A2020_22885,0,4640682,4641791,1,85,0.00635593220338983,1110,6,phosphoribosylformylglycinamidine cyclo-ligase
R7A2020_22890,R7A2020_22890,0,4641788,4642495,1,126,0.0066334991708126,708,4,phosphoribosylglycinamide formyltransferase
R7A2020_23010,R7A2020_23010,0,4665211,4665414,-1,4,0.00574712643678161,204,1,hypothetical protein
R7A2020_23255,mltG,0,4709673,4710953,-1,218,0.00550964187327824,1281,6,endolytic transglycosylase MltG
R7A2020_23350,R7A2020_23350,0,4729738,4731207,1,1079,0.0064,1470,8,amidophosphoribosyltransferase
R7A2020_23900,R7A2020_23900,0,4843832,4845823,-1,176,0.00708382526564345,1992,12,heme lyase CcmF/NrfE family subunit
R7A2020_23935,R7A2020_23935,0,4850899,4851306,-1,55,0.00574712643678161,408,2,DUF3168 domain-containing protein
R7A2020_24475,R7A2020_24475,0,4974095,4975822,-1,198,0.00680272108843537,1728,10,hypothetical protein
R7A2020_24690,R7A2020_24690,0,5019320,5020075,-1,249,0.0062111801242236,756,4,SURF1 family protein
R7A2020_24715,R7A2020_24715,0,5022557,5022721,-1,3,0.00709219858156028,165,1,hypothetical protein
R7A2020_24895,purD,0,5056454,5057731,-1,127,0.00551470588235294,1278,6,phosphoribosylamine--glycine ligase
R7A2020_26430,R7A2020_26430,0,5382370,5382771,1,84,0.00584795321637427,402,2,hypothetical protein
R7A2020_26770,R7A2020_26770,0,5462138,5462338,-1,6,0.00584795321637427,201,1,GMP synthase
R7A2020_27900,R7A2020_27900,0,5708696,5709271,-1,75,0.00610997963340122,576,3,DUF1349 domain-containing protein
R7A2020_27955,R7A2020_27955,0,5722224,5723045,-1,359,0.00572246065808298,822,4,helix-turn-helix transcriptional regulator
R7A2020_28090,R7A2020_28090,0,5749774,5750100,-1,52,0.00716845878136201,327,2,PepSY domain-containing protein
