locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_18120,R7A2020_18120,0,3727195,3727464,1,47,0.00869565217391304,270,2,hypothetical protein
R7A2020_18635,R7A2020_18635,0,3834310,3835281,1,95,0.00846432889963724,972,7,ABC transporter permease
R7A2020_18970,hspQ,0,3910025,3910348,-1,23,0.0072463768115942,324,2,heat shock protein HspQ
R7A2020_18990,R7A2020_18990,0,3913364,3914170,1,78,0.00727802037845706,807,5,phosphatidylcholine/phosphatidylserine synthase
R7A2020_19920,R7A2020_19920,0,4087351,4088613,-1,188,0.0074487895716946,1263,8,N-acetylmuramoyl-L-alanine amidase
R7A2020_20225,R7A2020_20225,0,4143653,4144765,1,239,0.00844772967265047,1113,8,acyltransferase
R7A2020_20540,grxD,0,4195619,4195954,1,68,0.00696864111498258,336,2,Grx4 family monothiol glutaredoxin
R7A2020_20915,R7A2020_20915,0,4270362,4271177,-1,107,0.00863309352517986,816,6,hypothetical protein
R7A2020_20930,R7A2020_20930,0,4274611,4276290,-1,175,0.00840336134453781,1680,12,RecQ family ATP-dependent DNA helicase
R7A2020_20945,R7A2020_20945,0,4278204,4279235,1,78,0.00797266514806378,1032,7,DUF4238 domain-containing protein
R7A2020_21320,R7A2020_21320,0,4348518,4349033,1,77,0.00909090909090909,516,4,outer membrane protein assembly factor BamE
R7A2020_21400,R7A2020_21400,0,4364996,4366249,-1,243,0.0084348641049672,1254,9,murein L,D-transpeptidase
R7A2020_22555,R7A2020_22555,0,4593545,4594621,-1,128,0.00872410032715376,1077,8,acyltransferase
R7A2020_22725,R7A2020_22725,0,4622064,4622714,1,73,0.00902527075812274,651,5,helix-turn-helix transcriptional regulator
R7A2020_22800,R7A2020_22800,0,4630358,4630627,1,108,0.00869565217391304,270,2,hypothetical protein
R7A2020_22960,R7A2020_22960,0,4653499,4653645,1,9,0.00793650793650794,147,1,hypothetical protein
R7A2020_23005,R7A2020_23005,0,4664606,4665058,-1,102,0.0077720207253886,453,3,MucR family transcriptional regulator
R7A2020_23040,R7A2020_23040,0,4669726,4669998,-1,61,0.00858369098712446,273,2,DUF2934 domain-containing protein
R7A2020_23345,R7A2020_23345,0,4728966,4729634,1,83,0.0087719298245614,669,5,CvpA family protein
R7A2020_23495,R7A2020_23495,0,4757779,4757934,1,17,0.00746268656716418,156,1,hypothetical protein
R7A2020_23680,smpB,0,4791965,4792444,-1,63,0.00735294117647059,480,3,SsrA-binding protein SmpB
R7A2020_23825,R7A2020_23825,0,4823021,4824700,-1,462,0.00700280112044818,1680,10,electron transfer flavoprotein-ubiquinone oxidoreductase
R7A2020_23830,R7A2020_23830,0,4824764,4824922,-1,4,0.0072992700729927,159,1,hypothetical protein
R7A2020_23905,ccmE,0,4845862,4846305,-1,67,0.00793650793650794,444,3,cytochrome c maturation protein CcmE
R7A2020_24430,R7A2020_24430,0,4962842,4963375,-1,50,0.00879120879120879,534,4,pseudogene
R7A2020_24445,R7A2020_24445,0,4966287,4968200,-1,183,0.00798525798525799,1914,13,hypothetical protein
R7A2020_24820,R7A2020_24820,0,5043110,5043718,-1,60,0.00770712909441233,609,4,TetR/AcrR family transcriptional regulator
R7A2020_25035,R7A2020_25035,0,5083090,5083581,-1,118,0.00715990453460621,492,3,F0F1 ATP synthase subunit B
R7A2020_25055,R7A2020_25055,0,5085403,5085810,-1,34,0.00862068965517241,408,3,ATP F0F1 synthase subunit I
R7A2020_25385,R7A2020_25385,0,5153337,5154470,-1,109,0.00829015544041451,1134,8,aminomethyl transferase family protein
R7A2020_26145,R7A2020_26145,0,5320059,5320388,1,30,0.00711743772241993,330,2,L-rhamnose mutarotase
R7A2020_26370,R7A2020_26370,0,5370009,5370335,-1,30,0.00716845878136201,327,2,hypothetical protein
R7A2020_27605,R7A2020_27605,0,5641297,5641854,1,104,0.00840336134453781,558,4,HdeD family acid-resistance protein
R7A2020_27820,R7A2020_27820,0,5692091,5692597,1,22,0.00694444444444444,507,3,transcriptional regulator
R7A2020_27900,R7A2020_27900,0,5708696,5709271,-1,32,0.00814663951120163,576,4,DUF1349 domain-containing protein
R7A2020_27950,R7A2020_27950,0,5721492,5722181,1,140,0.00851788756388416,690,5,hypothetical protein
R7A2020_28555,R7A2020_28555,0,5852845,5853420,1,147,0.00814663951120163,576,4,hypothetical protein
R7A2020_31095,hemA,0,6427215,6428492,1,119,0.00735294117647059,1278,8,5-aminolevulinate synthase
