locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_12375,R7A2020_12375,0,2538869,2539255,1,110,0.0121212121212121,387,4,response regulator
R7A2020_12435,R7A2020_12435,0,2552260,2554269,-1,476,0.0105324751316559,2010,18,AAA family ATPase
R7A2020_12630,R7A2020_12630,0,2593636,2593950,1,37,0.0111524163568773,315,3,co-chaperone GroES
R7A2020_12810,R7A2020_12810,0,2623604,2624494,-1,137,0.0118733509234828,891,9,LysR family transcriptional regulator
R7A2020_13275,R7A2020_13275,0,2708664,2709107,1,179,0.0105820105820106,444,4,hypothetical protein
R7A2020_14245,R7A2020_14245,0,2903373,2903600,1,19,0.0102564102564103,228,2,hypothetical protein
R7A2020_14985,R7A2020_14985,0,3054908,3055324,1,78,0.0112359550561798,417,4,GFA family protein
R7A2020_15300,R7A2020_15300,0,3121939,3122805,-1,161,0.010840108401084,867,8,SDR family NAD(P)-dependent oxidoreductase
R7A2020_15605,serB,0,3182055,3182876,-1,216,0.011444921316166,822,8,phosphoserine phosphatase SerB
R7A2020_16905,R7A2020_16905,0,3456610,3456897,1,89,0.0121951219512195,288,3,hypothetical protein
R7A2020_17115,R7A2020_17115,0,3500465,3501316,-1,385,0.0110344827586207,852,8,hypothetical protein
R7A2020_17695,R7A2020_17695,0,3630541,3631287,1,332,0.0110062893081761,747,7,cytochrome c biogenesis protein CcdA
R7A2020_17790,R7A2020_17790,0,3654089,3655462,1,396,0.00940975192472198,1374,11,glutamate--tRNA ligase
R7A2020_17945,dksA,0,3690801,3691217,1,37,0.0112359550561798,417,4,RNA polymerase-binding protein DksA
R7A2020_18060,R7A2020_18060,0,3715236,3716363,-1,569,0.009375,1128,9,acyltransferase
R7A2020_18135,R7A2020_18135,0,3729265,3729501,1,61,0.00985221674876847,237,2,Lrp/AsnC family transcriptional regulator
R7A2020_18655,R7A2020_18655,0,3837772,3838137,-1,94,0.00961538461538462,366,3,SnoaL-like domain-containing protein
R7A2020_18660,R7A2020_18660,0,3838631,3840676,1,543,0.0114942528735632,2046,20,flotillin family protein
R7A2020_18665,R7A2020_18665,0,3840943,3841314,1,70,0.00946372239747634,372,3,hypothetical protein
R7A2020_18985,R7A2020_18985,0,3912726,3913340,1,46,0.0114503816793893,615,6,DUF1326 domain-containing protein
R7A2020_19145,R7A2020_19145,0,3943212,3943805,-1,120,0.0118577075098814,594,6,histidine phosphatase family protein
R7A2020_19245,R7A2020_19245,0,3964089,3965474,-1,212,0.0110262934690416,1386,13,pyruvate dehydrogenase complex E1 component subunit beta
R7A2020_19260,R7A2020_19260,0,3967245,3967781,1,84,0.0109170305676856,537,5,MarR family transcriptional regulator
R7A2020_19280,R7A2020_19280,0,3970655,3970858,-1,58,0.0114942528735632,204,2,dodecin domain-containing protein
R7A2020_19365,R7A2020_19365,0,3986670,3987704,-1,329,0.0113507377979569,1035,10,cysteine synthase A
R7A2020_19440,R7A2020_19440,0,4005421,4006401,-1,531,0.0107913669064748,981,9,RluA family pseudouridine synthase
R7A2020_19450,R7A2020_19450,0,4006885,4008540,-1,185,0.0092264017033357,1656,13,hypothetical protein
R7A2020_19790,R7A2020_19790,0,4062477,4063403,-1,127,0.0101394169835234,927,8,LysR family transcriptional regulator
R7A2020_19875,R7A2020_19875,0,4077545,4077766,-1,7,0.0105820105820106,222,2,hypothetical protein
R7A2020_19920,R7A2020_19920,0,4087351,4088613,-1,271,0.00931098696461825,1263,10,N-acetylmuramoyl-L-alanine amidase
R7A2020_19950,aroQ,0,4096964,4097398,1,17,0.0107816711590297,435,4,type II 3-dehydroquinate dehydratase
R7A2020_19975,R7A2020_19975,0,4100340,4100936,-1,277,0.00982318271119843,597,5,DUF2155 domain-containing protein
R7A2020_20180,R7A2020_20180,0,4133098,4133337,1,49,0.00980392156862745,240,2,DUF2188 domain-containing protein
R7A2020_20225,R7A2020_20225,0,4143653,4144765,1,112,0.00950369588173178,1113,9,acyltransferase
R7A2020_20230,R7A2020_20230,0,4144862,4145061,-1,37,0.0117647058823529,200,2,pseudogene
R7A2020_20375,R7A2020_20375,0,4168183,4168689,-1,108,0.00925925925925926,507,4,DUF1993 family protein
R7A2020_20615,R7A2020_20615,0,4208429,4208641,-1,22,0.010989010989011,213,2,pseudogene
R7A2020_20730,R7A2020_20730,0,4233468,4233935,1,160,0.0100250626566416,468,4,peroxiredoxin
R7A2020_20865,R7A2020_20865,0,4258820,4260460,-1,373,0.010752688172043,1641,15,recombinase family protein
R7A2020_20875,R7A2020_20875,0,4261990,4263186,1,184,0.0098135426889107,1197,10,SAVED domain-containing protein
R7A2020_20950,R7A2020_20950,0,4279246,4280112,-1,326,0.010840108401084,867,8,hypothetical protein
R7A2020_20955,R7A2020_20955,0,4280199,4280948,-1,114,0.0109717868338558,750,7,hypothetical protein
R7A2020_20980,R7A2020_20980,0,4285817,4286116,1,154,0.0117647058823529,300,3,hypothetical protein
R7A2020_20995,R7A2020_20995,0,4288805,4289299,1,42,0.00947867298578199,495,4,hypothetical protein
R7A2020_21415,R7A2020_21415,0,4367615,4368130,-1,90,0.0113636363636364,516,5,winged helix DNA-binding protein
R7A2020_21550,R7A2020_21550,0,4390238,4391452,-1,209,0.0106382978723404,1215,11,AI-2E family transporter
R7A2020_21930,R7A2020_21930,0,4479538,4479783,-1,90,0.00952380952380952,246,2,DUF4170 domain-containing protein
R7A2020_22230,R7A2020_22230,0,4538113,4538340,-1,101,0.0102564102564103,228,2,hypothetical protein
R7A2020_22250,R7A2020_22250,0,4540727,4541395,-1,379,0.012280701754386,669,7,glutathione S-transferase family protein
R7A2020_22325,R7A2020_22325,0,4554544,4556745,-1,677,0.0112179487179487,2202,21,RNA degradosome polyphosphate kinase
R7A2020_22330,R7A2020_22330,0,4556972,4557217,1,15,0.00952380952380952,246,2,zinc-finger domain-containing protein
R7A2020_22515,R7A2020_22515,0,4587949,4588137,1,30,0.0123456790123457,189,2,DUF3606 domain-containing protein
R7A2020_22560,R7A2020_22560,0,4594656,4595885,-1,167,0.00956022944550669,1230,10,acyltransferase
R7A2020_22585,R7A2020_22585,0,4600692,4600892,1,15,0.0116959064327485,201,2,hypothetical protein
R7A2020_22685,R7A2020_22685,0,4614224,4614433,1,72,0.0111731843575419,210,2,hypothetical protein
R7A2020_22915,R7A2020_22915,0,4644440,4644643,-1,15,0.0114942528735632,204,2,DUF680 domain-containing protein
R7A2020_23410,R7A2020_23410,0,4741746,4742093,-1,99,0.0101010101010101,348,3,antibiotic biosynthesis monooxygenase
R7A2020_23630,R7A2020_23630,0,4783368,4783967,-1,47,0.00980392156862745,600,5,DUF2062 domain-containing protein
R7A2020_23770,R7A2020_23770,0,4812188,4812904,1,175,0.00981996726677578,717,6,molecular chaperone
R7A2020_24055,R7A2020_24055,0,4874262,4875074,-1,497,0.0101156069364162,813,7,peptidoglycan-binding protein
R7A2020_24065,R7A2020_24065,0,4877331,4877675,1,214,0.0102040816326531,345,3,DUF5330 domain-containing protein
R7A2020_24800,R7A2020_24800,0,5039754,5040005,-1,133,0.00930232558139535,252,2,exodeoxyribonuclease VII small subunit
R7A2020_24870,pdxH,0,5051557,5052174,1,59,0.0094876660341556,618,5,pyridoxamine 5'-phosphate oxidase
R7A2020_25195,R7A2020_25195,0,5111931,5112686,1,151,0.0124223602484472,756,8,SDR family oxidoreductase
R7A2020_25200,R7A2020_25200,0,5112673,5113572,1,496,0.0104575163398693,900,8,aldose 1-epimerase
R7A2020_26005,R7A2020_26005,0,5292546,5292899,-1,155,0.00993377483443709,354,3,TIGR04076 family protein
R7A2020_26165,R7A2020_26165,0,5322845,5323966,-1,140,0.0115303983228512,1122,11,acyltransferase
R7A2020_26560,R7A2020_26560,0,5410091,5410990,-1,303,0.0104575163398693,900,8,N-acetyltransferase
R7A2020_27015,R7A2020_27015,0,5509344,5509595,-1,61,0.00930232558139535,252,2,DUF768 domain-containing protein
R7A2020_27115,R7A2020_27115,0,5529505,5530119,-1,145,0.00954198473282443,615,5,alpha-ketoglutarate-dependent dioxygenase AlkB
R7A2020_27210,R7A2020_27210,0,5549086,5549298,1,9,0.010989010989011,213,2,pseudogene
R7A2020_27400,R7A2020_27400,0,5586240,5586914,1,149,0.0104347826086957,675,6,GntR family transcriptional regulator
R7A2020_27700,R7A2020_27700,0,5663620,5664762,1,113,0.0113168724279835,1143,11,AraC family transcriptional regulator
R7A2020_27710,R7A2020_27710,0,5666986,5667501,1,381,0.0113636363636364,516,5,ubiquinone biosynthesis methyltransferase UbiE
R7A2020_27895,R7A2020_27895,0,5708111,5708211,-1,6,0.0116279069767442,101,1,pseudogene
R7A2020_27900,R7A2020_27900,0,5708696,5709271,-1,41,0.010183299389002,576,5,DUF1349 domain-containing protein
R7A2020_27925,R7A2020_27925,0,5714683,5715561,-1,370,0.00934579439252336,879,7,carbohydrate ABC transporter permease
R7A2020_28075,R7A2020_28075,0,5746247,5747758,1,425,0.0124416796267496,1512,16,hypothetical protein
R7A2020_28110,R7A2020_28110,0,5752010,5752558,-1,182,0.0106837606837607,549,5,hypothetical protein
R7A2020_28540,R7A2020_28540,0,5850479,5851114,1,131,0.011070110701107,636,6,pilus assembly protein
R7A2020_28770,R7A2020_28770,0,5906120,5906479,-1,136,0.00980392156862745,360,3,helix-turn-helix transcriptional regulator
R7A2020_28845,R7A2020_28845,0,5920033,5920788,-1,214,0.0108695652173913,756,7,Crp/Fnr family transcriptional regulator
R7A2020_28940,R7A2020_28940,0,5939439,5940602,1,385,0.0111111111111111,1164,11,porin
R7A2020_28995,virB11,0,5953180,5954220,-1,62,0.0101694915254237,1041,9,P-type DNA transfer ATPase VirB11
R7A2020_29030,R7A2020_29030,0,5958746,5961115,-1,689,0.0109181141439206,2370,22,VirB4 family type IV secretion/conjugal transfer ATPase
R7A2020_29075,R7A2020_29075,0,5973875,5974087,-1,29,0.010989010989011,213,2,cold-shock protein
R7A2020_29200,R7A2020_29200,0,6003777,6004580,-1,94,0.010233918128655,804,7,hypothetical protein
R7A2020_29205,R7A2020_29205,0,6004649,6007192,-1,1428,0.0120203421174295,2544,26,S8 family peptidase
R7A2020_29220,R7A2020_29220,0,6009350,6011362,-1,378,0.0110981308411215,2013,19,AAA family ATPase
R7A2020_29225,R7A2020_29225,0,6011806,6014283,-1,385,0.0104364326375712,2478,22,hypothetical protein
R7A2020_29230,R7A2020_29230,0,6014283,6015770,-1,326,0.0102685624012638,1488,13,hypothetical protein
R7A2020_29250,R7A2020_29250,0,6024053,6025111,-1,236,0.0110864745011086,1059,10,hypothetical protein
R7A2020_29255,R7A2020_29255,0,6025205,6025714,-1,90,0.0115207373271889,510,5,hypothetical protein
R7A2020_29270,R7A2020_29270,0,6028491,6028784,1,82,0.0119521912350598,294,3,DUF2604 domain-containing protein
R7A2020_29370,R7A2020_29370,0,6047579,6047683,1,34,0.0111111111111111,105,1,pseudogene
R7A2020_29400,nodC,0,6054265,6055539,-1,276,0.0101382488479263,1275,11,chitooligosaccharide synthase NodC
R7A2020_29470,R7A2020_29470,0,6072110,6073777,-1,401,0.0112755461592671,1668,16,DUF4403 family protein
R7A2020_29655,R7A2020_29655,0,6106837,6107562,-1,380,0.0113268608414239,726,7,LuxR family transcriptional regulator
R7A2020_29730,R7A2020_29730,0,6127634,6129037,-1,755,0.0108877721943049,1404,13,CapA family protein
R7A2020_29815,R7A2020_29815,0,6149133,6149831,-1,128,0.011744966442953,699,7,class I SAM-dependent methyltransferase
R7A2020_29840,R7A2020_29840,0,6155298,6156434,-1,116,0.00929752066115703,1137,9,aminopeptidase P family protein
R7A2020_29870,R7A2020_29870,0,6161763,6162170,1,122,0.0114942528735632,408,4,hypothetical protein
R7A2020_30000,R7A2020_30000,0,6188895,6190031,-1,151,0.0113636363636364,1137,11,aminopeptidase P family protein
R7A2020_30015,R7A2020_30015,0,6192995,6193791,-1,69,0.0117820324005891,797,8,IS5 family transposase
R7A2020_30105,R7A2020_30105,0,6214535,6214821,1,208,0.0122448979591837,287,3,pseudogene
R7A2020_30175,R7A2020_30175,0,6231576,6232037,1,152,0.0101781170483461,462,4,iron-sulfur cluster assembly scaffold protein
R7A2020_30195,queC,0,6233264,6234001,1,218,0.0111287758346582,738,7,7-cyano-7-deazaguanine synthase QueC
R7A2020_30230,R7A2020_30230,0,6240170,6240490,-1,50,0.010989010989011,321,3,exopolysaccharide repressor protein
R7A2020_30250,R7A2020_30250,0,6242605,6244605,-1,624,0.0123456790123457,2001,21,class I tRNA ligase family protein
R7A2020_30405,R7A2020_30405,0,6275079,6276029,-1,174,0.0111248454882571,951,9,alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase PhnJ
R7A2020_30420,phnG,0,6277735,6278157,-1,256,0.0111111111111111,423,4,phosphonate C-P lyase system protein PhnG
R7A2020_30505,aepX,0,6297078,6297986,-1,104,0.0103359173126615,909,8,phosphoenolpyruvate mutase
R7A2020_30510,R7A2020_30510,0,6298495,6299538,-1,234,0.0112612612612613,1044,10,LLM class flavin-dependent oxidoreductase
R7A2020_30520,R7A2020_30520,0,6301613,6302152,-1,292,0.0108932461873638,540,5,nuclear transport factor 2 family protein
R7A2020_30535,R7A2020_30535,0,6304032,6304232,1,48,0.0116959064327485,201,2,hypothetical protein
R7A2020_30545,rpoN,0,6305973,6307427,1,464,0.0121163166397415,1455,15,RNA polymerase factor sigma-54
R7A2020_30580,nifW,0,6313083,6313466,1,96,0.0122324159021407,384,4,nitrogenase stabilizing/protective protein NifW
R7A2020_30630,R7A2020_30630,0,6321803,6322714,1,346,0.0115979381443299,912,9,SIR2 family protein
R7A2020_30870,R7A2020_30870,0,6372237,6373265,-1,488,0.0102739726027397,1029,9,LLM class flavin-dependent oxidoreductase
R7A2020_30970,R7A2020_30970,0,6399660,6400589,1,225,0.011378002528445,930,9,S1/P1 nuclease
R7A2020_31215,R7A2020_31215,0,6454254,6455003,1,263,0.00940438871473354,750,6,glycosyltransferase family 25 protein
R7A2020_31305,R7A2020_31305,0,6474541,6475806,-1,422,0.010213556174559,1266,11,two-component sensor histidine kinase
R7A2020_31425,R7A2020_31425,0,6505935,6506621,1,92,0.011965811965812,687,7,sel1 repeat family protein
