locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_16765,R7A2020_16765,0,3429139,3429567,1,16,0.00819672131147541,429,3,phasin family protein
R7A2020_17060,yajC,0,3490319,3490660,1,7,0.00687285223367698,342,2,preprotein translocase subunit YajC
R7A2020_17360,R7A2020_17360,0,3553957,3554403,1,11,0.0078740157480315,447,3,iron-sulfur cluster assembly scaffold protein
R7A2020_17430,R7A2020_17430,0,3568173,3568625,-1,22,0.0077720207253886,453,3,MaoC family dehydratase
R7A2020_17655,rpmG,0,3621270,3621437,-1,1,0.00694444444444444,168,1,50S ribosomal protein L33
R7A2020_17990,urtD,0,3702914,3703660,1,48,0.00786163522012579,747,5,urea ABC transporter ATP-binding protein UrtD
R7A2020_18665,R7A2020_18665,0,3840943,3841314,1,8,0.00630914826498423,372,2,hypothetical protein
R7A2020_18730,R7A2020_18730,0,3867203,3867928,1,15,0.00809061488673139,726,5,TfuA domain-containing protein
R7A2020_19830,R7A2020_19830,0,4068499,4069113,-1,39,0.00763358778625954,615,4,TetR/AcrR family transcriptional regulator
R7A2020_19925,R7A2020_19925,0,4089265,4092219,1,375,0.00795861520095503,2955,20,Rne/Rng family ribonuclease
R7A2020_20225,R7A2020_20225,0,4143653,4144765,1,52,0.00739176346356917,1113,7,acyltransferase
R7A2020_20245,R7A2020_20245,0,4146834,4147001,-1,1,0.00694444444444444,168,1,hypothetical protein
R7A2020_20370,R7A2020_20370,0,4167964,4168128,1,6,0.00709219858156028,165,1,hypothetical protein
R7A2020_20885,R7A2020_20885,0,4265047,4265592,-1,7,0.00645161290322581,546,3,recombinase family protein
R7A2020_20930,R7A2020_20930,0,4274611,4276290,-1,167,0.007703081232493,1680,11,RecQ family ATP-dependent DNA helicase
R7A2020_20940,R7A2020_20940,0,4277816,4278109,-1,34,0.00796812749003984,294,2,hypothetical protein
R7A2020_20960,R7A2020_20960,0,4280948,4281262,-1,8,0.00743494423791822,315,2,helix-turn-helix domain-containing protein
R7A2020_20980,R7A2020_20980,0,4285817,4286116,1,10,0.00784313725490196,300,2,hypothetical protein
R7A2020_21400,R7A2020_21400,0,4364996,4366249,-1,63,0.00749765698219306,1254,8,murein L,D-transpeptidase
R7A2020_21415,R7A2020_21415,0,4367615,4368130,-1,9,0.00681818181818182,516,3,winged helix DNA-binding protein
R7A2020_21600,guaB,0,4402764,4404266,-1,200,0.00782472613458529,1503,10,IMP dehydrogenase
R7A2020_21605,R7A2020_21605,0,4404306,4404455,1,4,0.0078125,150,1,hypothetical protein
R7A2020_21635,R7A2020_21635,0,4410038,4410403,1,3,0.00641025641025641,366,2,cupin domain-containing protein
R7A2020_22595,R7A2020_22595,0,4601364,4601678,-1,19,0.00743494423791822,315,2,hypothetical protein
R7A2020_22740,R7A2020_22740,0,4623995,4624477,-1,7,0.0072992700729927,483,3,YdaU family protein
R7A2020_22765,R7A2020_22765,0,4626571,4627008,-1,39,0.00802139037433155,438,3,hypothetical protein
R7A2020_22890,R7A2020_22890,0,4641788,4642495,1,73,0.0066334991708126,708,4,phosphoribosylglycinamide formyltransferase
R7A2020_23255,mltG,0,4709673,4710953,-1,113,0.00642791551882461,1281,7,endolytic transglycosylase MltG
R7A2020_23350,R7A2020_23350,0,4729738,4731207,1,27,0.0064,1470,8,amidophosphoribosyltransferase
R7A2020_23495,R7A2020_23495,0,4757779,4757934,1,7,0.00746268656716418,156,1,hypothetical protein
R7A2020_24075,R7A2020_24075,0,4878294,4878719,-1,5,0.00826446280991736,426,3,MucR family transcriptional regulator
R7A2020_24080,R7A2020_24080,0,4879166,4879532,-1,31,0.00638977635782748,367,2,pseudogene
R7A2020_24290,R7A2020_24290,0,4924443,4924889,1,10,0.0078740157480315,447,3,pilus assembly protein
R7A2020_24325,glgB,0,4935082,4937295,-1,225,0.0079660116834838,2214,15,1,4-alpha-glucan branching protein GlgB
R7A2020_24440,R7A2020_24440,0,4964648,4965949,-1,25,0.00722673893405601,1302,8,pseudogene
R7A2020_24445,R7A2020_24445,0,4966287,4968200,-1,100,0.00798525798525799,1914,13,hypothetical protein
R7A2020_24475,R7A2020_24475,0,4974095,4975822,-1,31,0.00748299319727891,1728,11,hypothetical protein
R7A2020_24675,rnhA,0,5016692,5017225,-1,12,0.00659340659340659,534,3,ribonuclease HI
R7A2020_24895,purD,0,5056454,5057731,-1,37,0.00643382352941176,1278,7,phosphoribosylamine--glycine ligase
R7A2020_25685,ftsZ,0,5225631,5226662,-1,41,0.00797266514806378,1032,7,cell division protein FtsZ
R7A2020_26345,R7A2020_26345,0,5364772,5365617,-1,81,0.00694444444444444,846,5,carbohydrate ABC transporter permease
R7A2020_26355,R7A2020_26355,0,5366610,5367848,-1,62,0.00758293838862559,1239,8,sugar ABC transporter substrate-binding protein
R7A2020_27955,R7A2020_27955,0,5722224,5723045,-1,7,0.00715307582260372,822,5,helix-turn-helix transcriptional regulator
R7A2020_28090,R7A2020_28090,0,5749774,5750100,-1,4,0.00716845878136201,327,2,PepSY domain-containing protein
R7A2020_28110,R7A2020_28110,0,5752010,5752558,-1,100,0.00641025641025641,549,3,hypothetical protein
R7A2020_28555,R7A2020_28555,0,5852845,5853420,1,8,0.00814663951120163,576,4,hypothetical protein
R7A2020_28560,R7A2020_28560,0,5853457,5853993,-1,49,0.00655021834061135,537,3,hypothetical protein
R7A2020_31095,hemA,0,6427215,6428492,1,57,0.00735294117647059,1278,8,5-aminolevulinate synthase
R7A2020_31500,R7A2020_31500,0,6522560,6522736,-1,4,0.00657894736842105,177,1,Flp family type IVb pilin
