locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_08020,R7A2020_08020,0,1635833,1635909,1,29,0.0149253731343284,77,1,
R7A2020_08060,R7A2020_08060,0,1643343,1643419,1,27,0.0149253731343284,77,1,
R7A2020_08080,R7A2020_08080,0,1647355,1647431,1,10,0.0149253731343284,77,1,
R7A2020_08630,R7A2020_08630,0,1771121,1772302,-1,1445,0.0149253731343284,1182,15,ABC transporter permease
R7A2020_09135,R7A2020_09135,0,1870056,1870766,-1,149,0.0132231404958678,711,8,hypothetical protein
R7A2020_09280,R7A2020_09280,0,1898165,1898431,-1,32,0.0131578947368421,267,3,30S ribosomal protein S21
R7A2020_10315,R7A2020_10315,0,2118189,2118707,1,521,0.0158013544018059,519,7,helix-turn-helix transcriptional regulator
R7A2020_10420,R7A2020_10420,0,2141791,2141867,-1,6,0.0149253731343284,77,1,
R7A2020_10770,R7A2020_10770,0,2212301,2213563,1,1195,0.0148975791433892,1263,16,CCA tRNA nucleotidyltransferase
R7A2020_11400,rfaE1,0,2328759,2330249,1,2401,0.0141955835962145,1491,18,D-glycero-beta-D-manno-heptose-7-phosphate kinase
R7A2020_11945,R7A2020_11945,0,2438597,2439472,1,757,0.014745308310992,876,11,serine protease
R7A2020_12160,R7A2020_12160,0,2490029,2490376,1,96,0.0134680134680135,348,4,hypothetical protein
R7A2020_12425,R7A2020_12425,0,2549936,2550181,1,222,0.0142857142857143,246,3,MoaD/ThiS family protein
R7A2020_12625,R7A2020_12625,0,2593135,2593389,-1,110,0.0137614678899083,255,3,hypothetical protein
R7A2020_12640,R7A2020_12640,0,2595782,2595940,1,30,0.0145985401459854,159,2,hypothetical protein
R7A2020_12830,R7A2020_12830,0,2626738,2626998,1,150,0.0135135135135135,261,3,pseudogene
R7A2020_13120,R7A2020_13120,0,2673840,2674070,1,422,0.0152284263959391,231,3,hypothetical protein
R7A2020_14445,R7A2020_14445,0,2933714,2933878,1,10,0.0141843971631206,165,2,DUF3309 family protein
R7A2020_14895,R7A2020_14895,0,3036537,3036941,1,397,0.0144927536231884,405,5,hypothetical protein
R7A2020_14965,ettA,0,3050571,3052220,1,1422,0.0156806842480399,1650,22,energy-dependent translational throttle protein EttA
R7A2020_15350,R7A2020_15350,0,3134451,3134765,1,124,0.0148698884758364,315,4,hypothetical protein
R7A2020_16370,R7A2020_16370,0,3343419,3345488,-1,1914,0.0147727272727273,2070,26,DUF4445 domain-containing protein
R7A2020_16500,R7A2020_16500,0,3370363,3370932,-1,270,0.0144329896907217,570,7,hypothetical protein
R7A2020_16915,R7A2020_16915,0,3457389,3457462,1,42,0.015625,74,1,
R7A2020_17010,R7A2020_17010,0,3480704,3480925,1,18,0.0158730158730159,222,3,twin-arginine translocase TatA/TatE family subunit
R7A2020_17095,R7A2020_17095,0,3497986,3498126,-1,521,0.0166666666666667,141,2,DUF1127 domain-containing protein
R7A2020_17130,R7A2020_17130,0,3503361,3503445,-1,4,0.0136986301369863,85,1,
R7A2020_19245,R7A2020_19245,0,3964089,3965474,-1,1550,0.0135708227311281,1386,16,pyruvate dehydrogenase complex E1 component subunit beta
R7A2020_19445,crcB,0,4006463,4006837,-1,176,0.015625,375,5,fluoride efflux transporter CrcB
R7A2020_19690,R7A2020_19690,0,4048031,4048106,-1,3,0.0151515151515152,76,1,
R7A2020_19785,R7A2020_19785,0,4062228,4062303,1,17,0.0151515151515152,76,1,
R7A2020_19925,R7A2020_19925,0,4089265,4092219,1,4716,0.0163151611619578,2955,41,Rne/Rng family ribonuclease
R7A2020_20655,R7A2020_20655,0,4216318,4216710,-1,537,0.0149253731343284,393,5,SUF system Fe-S cluster assembly protein
R7A2020_20930,R7A2020_20930,0,4274611,4276290,-1,785,0.0140056022408964,1680,20,RecQ family ATP-dependent DNA helicase
R7A2020_20950,R7A2020_20950,0,4279246,4280112,-1,1007,0.013550135501355,867,10,hypothetical protein
R7A2020_20955,R7A2020_20955,0,4280199,4280948,-1,324,0.0141065830721003,750,9,hypothetical protein
R7A2020_20990,R7A2020_20990,0,4287332,4288732,1,1004,0.0151133501259446,1401,18,hypothetical protein
R7A2020_21000,R7A2020_21000,0,4289992,4290067,-1,7,0.0151515151515152,76,1,
R7A2020_21420,R7A2020_21420,0,4368369,4368791,-1,242,0.0138888888888889,423,5,hypothetical protein
R7A2020_21760,R7A2020_21760,0,4444513,4445388,1,600,0.0134048257372654,876,10,metal ABC transporter permease
R7A2020_22165,R7A2020_22165,0,4530007,4530303,1,164,0.015748031496063,297,4,co-chaperone GroES
R7A2020_22310,R7A2020_22310,0,4550014,4551381,1,533,0.0163230240549828,1368,19,tyrosine-protein kinase family protein
R7A2020_22315,R7A2020_22315,0,4551371,4552831,1,734,0.0152979066022544,1461,19,hypothetical protein
R7A2020_22325,R7A2020_22325,0,4554544,4556745,-1,2155,0.0165598290598291,2202,31,RNA degradosome polyphosphate kinase
R7A2020_22480,R7A2020_22480,0,4583989,4584753,1,132,0.0138248847926267,765,9,hypothetical protein
R7A2020_22560,R7A2020_22560,0,4594656,4595885,-1,1144,0.0162523900573614,1230,17,acyltransferase
R7A2020_22565,R7A2020_22565,0,4595884,4596129,1,188,0.0142857142857143,246,3,hypothetical protein
R7A2020_22590,R7A2020_22590,0,4600931,4601305,-1,108,0.015625,375,5,hypothetical protein
R7A2020_22830,R7A2020_22830,0,4633434,4633664,1,79,0.0152284263959391,231,3,hypothetical protein
R7A2020_22850,R7A2020_22850,0,4635321,4635397,1,52,0.0149253731343284,77,1,
R7A2020_23630,R7A2020_23630,0,4783368,4783967,-1,336,0.0137254901960784,600,7,DUF2062 domain-containing protein
R7A2020_24065,R7A2020_24065,0,4877331,4877675,1,47,0.0136054421768707,345,4,DUF5330 domain-containing protein
R7A2020_24580,R7A2020_24580,0,4996750,4996824,1,49,0.0153846153846154,75,1,
R7A2020_24720,R7A2020_24720,0,5022718,5023662,-1,505,0.013681592039801,945,11,protoheme IX farnesyltransferase
R7A2020_24895,purD,0,5056454,5057731,-1,1018,0.0137867647058824,1278,15,phosphoribosylamine--glycine ligase
R7A2020_25320,R7A2020_25320,0,5140741,5141541,1,265,0.013215859030837,801,9,acyltransferase
R7A2020_25610,R7A2020_25610,0,5206797,5207654,-1,1205,0.0164158686730506,858,12,carbohydrate ABC transporter permease
R7A2020_27575,R7A2020_27575,0,5635362,5635649,1,207,0.016260162601626,288,4,hypothetical protein
R7A2020_27925,R7A2020_27925,0,5714683,5715561,-1,605,0.0160213618157543,879,12,carbohydrate ABC transporter permease
R7A2020_28090,R7A2020_28090,0,5749774,5750100,-1,889,0.014336917562724,327,4,PepSY domain-containing protein
R7A2020_28470,R7A2020_28470,0,5838108,5838776,-1,432,0.0140350877192982,669,8,isoprenylcysteine carboxylmethyltransferase family protein
R7A2020_28490,R7A2020_28490,0,5840999,5841955,-1,613,0.0147239263803681,957,12,type II secretion system F family protein
R7A2020_28525,R7A2020_28525,0,5848043,5848348,1,278,0.0153256704980843,306,4,hypothetical protein
R7A2020_31425,R7A2020_31425,0,6505935,6506621,1,115,0.0153846153846154,687,9,sel1 repeat family protein
